Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Calfeutrage S.O.S Inc.,,Corporation,2,,,(613) 809-0949,"Gatineau, QC J8R 3Y4",,28/1/2000,['Calfeutrage SOS'],"['Pierre Giroux, Owner']",{},{},"['General Contractor', 'Concrete Contractors', 'Home Builders', 'Home Improvement', 'Siding Contractors', 'Bathroom Remodel', 'Patios and Decks', 'Remodel Contractors', 'Foundation Repair', 'Kitchen Remodel', 'Foundation Contractors', 'Deck Builder', 'Window and Door Installation', 'Home Renovation', 'Soffit and Fascia', 'Sunroom Construction', 'Basement Contractors', 'Custom Home Builder', 'Gazebo']"
DM Construction,http://www.dmhomecontractors.com,Sole Proprietorship,1,,,(613) 818-5771,"P.O. Box 181Morrisburg, ON K0C 1X0",,1/1/2013,[],[],{'Phone Numbers': ['(855) 588-8830']},{},"['House Flipping', 'Fence Contractors', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Deck Builder', 'Basement Remodeling', 'Interlocking Pavers']"
Mclean Siding & Windows Ltd,http://www.mcleansidingandwindows.com,,3,,,(613) 808-1516,"953 Metor AvenueNavan, ON K4B 1N9",,12/3/2013,[],"['Mr. Denis Mclean, Owner']",{'Phone Numbers': ['(705) 885-5265']},{},"['Window and Door Installation', 'Roofing Contractors', 'Home Improvement', 'Siding Contractors', 'Windows', 'Window Installation', 'Metal Roofing Contractors', 'Deck Builder', 'Deck Repair', 'Soffit and Fascia', 'Exterior Designer']"
Advantage Painting and Renovations Ltd,,Corporation,10,,,(613) 833-0882,"1535 Fiesta AvenueCumberland, ON K4C 1A7",,1/1/1994,[],"['Mr. Gino Spadaccini, Owner', 'Ms. Susan Spadaccini, Office Manager']",{'Phone Numbers': ['(613) 852-4473']},{},"['Painting Contractors', 'Home Improvement']"
D & T Construction,,Partnership,2,,,(613) 223-0197,"12034 County Road 38Winchester, ON K0C 2K0",,24/8/2009,[],"['Mr. Trevor Porteous, Owner', 'Mr. Doug Shantz, Owner']",{'Phone Numbers': ['(613) 899-3770']},{},"['Home Improvement', 'General Contractor', 'Fence Contractors', 'Siding Contractors', 'Drywall Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Deck Builder', 'Flooring Contractors', 'Basement Remodeling']"
Ottawa Finished Basements,http://www.ottawafinishedbasements.com,Corporation,,,,(613) 882-3349,"Russell, ON K4R 1C2",,19/3/2014,"['2416348 Ontario Inc.', 'OttawaFinishedBasements.com']","['Michael Crook, President/Owner']",{},{},"['Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Bathroom Design', 'Basement Remodeling', 'Basement Contractors', 'Basement Finishing']"
CH Contracting,http://chcontracting.ca,Sole Proprietorship,3,,,(613) 203-0869,"8376 Nashdale DriveMetcalfe, ON K0A 2P0",,4/4/2009,[],"['Chris Hone, Owner']",{},{},"['General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Garage Builders', 'Basement Remodeling', 'Home Additions', 'Kitchen', 'Door Screens']"
Conrad Construction,,Corporation,1,,,(613) 601-5564,"1302 Tompkins streetOttawa, ON K2C 3B7",,18/6/2013,"['002377489 Ontario Inc.', 'Conrad Construction']",['Mr. Chris Long'],{'Website Addresses': ['https://www.facebook.com/conradottawa/https://www.instagram.com/conradconstruction/']},{},"['General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Carpenter', 'Flooring Contractors', 'Basement Remodeling', 'Home Additions', 'Basement Contractors', 'Basement Finishing', 'Kitchen Cabinets', 'Kitchen', 'Bathroom']"
Poloz Carpentry and Construction,http://www.polozcarpentry.com,Sole Proprietorship,4,,,(613) 290-1498,"Ottawa, ON K4A 5C7",,18/6/2012,[],"['Mr. Nicholas Poloz, Owner']",{},{},"['Home Renovation', 'General Contractor', 'Fence Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Carpenter', 'Deck Builder', 'Framing Contractors', 'Construction', 'Basement Remodeling', 'Home Additions', 'Millwork']"
RenovAction Home Improvements Ltd,https://renovaction.ca/en/,Corporation,11,,,(613) 424-4245,"1807 Heatherstone CrescentOttawa, ON K4A 4P2",,28/10/2009,['2222143 Ontario Corporation'],"['Mr. Luc Lachapelle, President', 'Connie -Carrigan, Office Manager']",{'Fax Numbers': ['(613) 424-4295']},{},"['Siding Contractors', 'Roofing Contractors', 'Home Improvement', 'Patios and Decks', 'Windows', 'Window Installation', 'Metal Roofing Contractors', 'Deck Builder', 'Window and Door Installation', 'Vinyl Decking']"
AV Woods,http://www.avwoods.com/,Sole Proprietorship,3,,,(613) 983-7399,"-Orleans, ON K4A 4Z4",,12/7/2016,[],"['Mr. Cheikhou Ouedraogo, President/Co-Owner', 'Mr. Vincent Pham, Co-Owner', 'Mr. Adil Rohimon, Co-Owner']",{},{},"['Home Improvement', 'Roofing Contractors', 'General Contractor', 'Painting Contractors', 'Remodeling', 'Bathroom Design', 'Flooring Contractors', 'Basement Remodeling', 'Home Additions', 'Basement Contractors', 'Kitchen Design']"
Articulous Renovations & Design,https://www.artrenodesign.com/,Corporation,1,,,(613) 294-8023,"Orleans, ON K4A 3M6",,23/10/2009,"['Articulous Renovations Ltd', 'ArtReno Ottawa']","['Ms. Christine Brown, Manager', 'Mr. Mark Brown, Director']",{'Phone Numbers': ['(613) 608-8567']},{'Facebook': 'https://www.facebook.com/Artrenodesign/'},"['Home Renovation', 'General Contractor', 'Construction Services', 'Painting Contractors', 'Home Improvement', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Hardwood Floor Contractors', 'Basement Remodeling', 'Basement Contractors', 'Kitchen Design', 'Tile Installation', 'Countertop Fabrication']"
Merit Contracting,https://meritcontracting.ca/,Corporation,25,,,(613) 266-2860,"123 Marshfield StreetOrleans, ON K4A 4N1",,27/3/2018,['1983941 ONTARIO INC.'],['Mike Carter'],{},{'Facebook': 'https://www.facebook.com/Merit-Contracting-102068868532966'},"['General Contractor', 'Construction Services', 'Concrete Contractors', 'Landscape Contractors', 'Home Improvement', 'Bathroom Remodel', 'Patios and Decks', 'Landscape Maintenance', 'Kitchen Remodel', 'Construction', 'Basement Remodeling', 'Home Renovation', 'Hardscaping', 'Interlocking Pavers', 'Basement Contractors']"
CanDo Renos,https://www.candorenos.ca/,Corporation,6,,,(613) 853-0470,"1760 Sunview DriveOrleans, ON K1C 5B3",,24/4/2013,[],"['Tim Hoelke, President', 'Delwin Hoelke, Office Administrator']",{},{'Facebook': 'https://www.facebook.com/CanDoRenos'},"['General Contractor', 'Painting Contractors', 'Fence Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Carpenter', 'Deck Builder', 'Garage Builders', 'Basement Remodeling', 'Home Renovation', 'Basement Finishing', 'Finish Carpentry', 'Tile Installation']"
Home Up Graders,https://www.homeupgraders.ca/homerenovation,Sole Proprietorship,1,,,(613) 314-7926,"91 Branthaven StreetOrleans, ON K4A 0G5",,20/5/2006,[],"['Ryan Trebell, Owner']",{},"{'Facebook': 'https://www.facebook.com/ottawahomeupgraders', 'Instagram': 'https://www.instagram.com/homeupgraders/'}","['Home Improvement', 'General Contractor', 'Painting Contractors', 'Fence Contractors', 'Patios and Decks', 'Deck Builder', 'Flooring Contractors', 'Home Additions', 'Commercial Painting Contractors', 'Finish Carpentry', 'Walkway Designs', 'Composite Decking', 'Residential General Contractor']"
CSC Renovations & General Contractors,http://www.cscrenovationsottawa.ca,,5,,,(613) 851-8859,"424 Sultan StreetOrleans, ON K4A 0K2",,,[],['Jamie Laurin'],{},{},"['General Contractor', 'Home Improvement']"
Ottawa Home Solutions,https://ottawahomesolutions.ca/,Corporation,6,,,(613) 668-9949,"785 Taylor Creek BoulevardOttawa, ON K1C 1T1",,8/11/2016,['Pro-Fence and Decks Inc'],"['Jorge Caravantes, Director']",{},"{'Twitter': 'https://twitter.com/OHS_Renos', 'Facebook': 'https://www.facebook.com/Ottawahomesolutions/', 'Instagram': 'https://www.instagram.com/ottawahomesolutions/'}","['Basement Remodeling', 'General Contractor', 'Painting Contractors', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Deck Builder', 'Flooring Contractors', 'Project Management']"
My Ottawa Renos,,Partnership,3,,,(613) 408-7552,"Edwards, ON K0A 1V0",,28/3/2017,[],"['Mr. Gurbinder (Bindu) Bajwa, Owner/Operator', 'Marina Bajwa, Owner/Partner']",{},{},"['Home Improvement', 'General Contractor', 'Construction Services', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Basement Remodeling', 'Home Additions', 'Basement Finishing', 'Kitchen Design']"
OakWood Design and Build,http://www.oakwood.ca,Sole Proprietorship,67,,,(613) 236-8001,"865 Taylor Creek DriveOttawa, ON K4A 0Z9",,1/1/1956,"['OakWood Renovation Experts', 'OakWood']","['Mr. John Liptak, President', 'Mrs. Patricia Liptak, COO']",{'Fax Numbers': ['(613) 835-9333']},{},"['Home Improvement', 'Construction Services', 'Home Builders', 'Patios and Decks', 'Kitchen Cabinets and Equipment', 'Building Restoration', 'Home Design', 'Home Automation']"
J&C Home Improvements,,,1,,,(613) 834-1742,"617 Latour CrescentOrleans, ON K4A 1N9",,,[],"['Mr. Guy Champagne, Company Contact']",{},{},['General Contractor']
Home N Plus Inc.,http://www.homenplus.com,Corporation,10,,,(613) 319-0556,"Navan, ON K4B 1J8",,1/4/2010,[],"['Mr. Kenny Duprate, Owner', 'Mr. Patrick Duprate, Office Manager']",{'Phone Numbers': ['(613) 859-7663']},{},"['Home Renovation', 'General Contractor', 'Construction Services', 'Concrete Contractors', 'Landscape Contractors', 'Fence Contractors', 'Lawn Maintenance', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Remodeling', 'Deck Builder', 'Bathroom Design', 'Driveway Installation', 'Window and Door Installation', 'Flooring Contractors', 'Landscaping Clean Up', 'Hardwood Floor Contractors', 'Basement Remodeling', 'Snow Removal Services', 'Home Additions', 'Interlocking Pavers', 'Architect', 'Commercial Snow Removal Service', 'Architectural Designer', 'Gazebo', 'Architectural Specs', 'Gutter Contractor']"
Basic Home Improvements,http://bhiexterior.com/,Sole Proprietorship,1,,,(613) 824-0268,"9-2020 Lanthier Drive Suite 239Orleans, ON K4A 3V4",,1/1/1984,[],"['Mr. Gaeten Chretien, Owner']",{},{},"['Siding Contractors', 'Windows', 'Window Installation', 'Doors', 'Door Installation']"
The Home Depot,https://www.homedepot.com,Corporation,,,,(770) 433-8211,"2455 Paces Ferry Rd SE # B # 3Atlanta, GA 30339-1834",,1/1/1979,"['Home Depot Credit Services', 'Ohio Forge Company', 'Home Depot Expo Design Center', 'Expo Design Center', 'Home Depot Installed Products, LLC', 'At Home Services Roofing Installation', 'At Home Service', 'Home Depot Landscape Supply', 'The Home Depot At Home Services', 'Home Depot At Home Services', 'Home Depot Promotion', 'Home Depot The', 'Home Depot Corporate Office', 'Home Depot . com', 'Home Depot Online', 'Home Depot Tool Center 116', 'The Hampton Bay Fan & Lighting Company', 'The At-Home Services Inc.', 'Hampton Bay Fan & Lighting Co.', 'THD At Home Services', 'THD At-Home Services, Inc']","['Dr. Leonard Carl Medura, CEO', 'Mr. Todd Von Vital', 'Mr. Leonard C. Medura', 'Shirley Dickerson, Supervisor', 'Mr. Dedric Hudson, Manager']","{'Fax Numbers': ['(770) 384-5038'], 'Phone Numbers': ['(800) 553-3199', '(770) 888-8135']}",{},"['Building Materials', 'Tree Service', 'Home Improvement', 'Lumber Store', 'Retail Light Fixtures', 'Household Fans']"
Danny Home Services,https://www.facebook.com/pages/category/Home-Improvement/Danny-Home-Services-101550628682720/,Sole Proprietorship,1,,,(819) 208-5254,"1123 Chemin Montreal OuestGatineau, QC J8M 1P1",,9/3/2021,[],"['Danny Fortin', 'Danny Fortin, Owner']",{},{},"['General Contractor', 'Painting Contractors', 'Home Improvement', 'Siding Contractors', 'Deck Repair', 'Flooring Contractors', 'Home Renovation', 'Basement Contractors', 'Kitchen', 'Bathroom']"
Michael Francis Home Improvements,http://www.michaelfrancishomeimprovements.ca,,1,,,(613) 769-4364,"4338 Innes RoadOttawa, ON K4A 3W3",,,['Michael Francis H.I. Inc.'],"['Mr. Michael Francis, Owner']",{},{},['Home Improvement']
MVP Painting & Renovations,,,1,,,(613) 830-3188,"583 Falwyn CrescentOrleans, ON K4A 2A5",,,[],[],{},{},"['Painting Contractors', 'Home Improvement']"
Branton Construction Group Inc.,http://www.brantongroup.com,Corporation,5,,,(343) 341-4442,"4338 Innes Road Unit 92Orleans, ON K4A 3W3",,20/1/2015,"['1075142-1 Canada Inc.', 'Branton Construction Group']","['Ryan Branton, President']",{},"{'Instagram': 'https://www.instagram.com/brantonconstruction01/', 'Facebook': 'https://www.facebook.com/ottbrantonconstruction/'}","['General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Basement Remodeling', 'Home Renovation', 'Home Additions']"
Landson Homes & General Contracting,,Sole Proprietorship,2,,,(613) 761-0641,"393 Amiens StreetOrleans, ON K1E 1P3",,1/1/1989,[],"['Mr. Robert Landry, Owner']",{},{},"['General Contractor', 'Construction Services', 'Painting Contractors', 'Home Builders', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Flooring Contractors', 'Basement Remodeling', 'Home Additions', 'Basement Contractors', 'Basement Finishing', 'Kitchen Design']"
Refined Kitchen and Bath,,,3,,,(613) 212-0048,"483 Princess LouiseOrleans, ON K4A 1Y2",,,[],"['Mathieu Chatelain, President']",{},{},"['Home Improvement', 'General Contractor']"
SOS Caulking,http://soscaulking.com,,1,,,(613) 834-1000,"210 Centrum Boulevard Unit 2065Ottawa, ON K1C 1T1",,14/6/2014,[],"['Marc Andre Lavoie, Manager']",{},{},"['Caulking Contractors', 'General Contractor', 'Home Improvement', 'Siding Contractors', 'Foundation Contractors', 'Mold Removal', 'Basement Waterproofing', 'Home Renovation', 'Basement Contractors', 'Cement', 'Parging', 'Caulking Materials']"
M&M Construction Div. of Fenetcetera Inc.,,Corporation,1,,,(613) 761-0280,"2201 Mer Bleue RoadOrleans, ON K4A 3T9",,1/1/1998,"['Fenetcetera Inc', '6027113 Canada Inc.']","['Mr. Daniel Huot, President/Owner']",{},{},"['Window Installation', 'Roofing Contractors', 'Fence Contractors', 'Home Improvement', 'Siding Contractors', 'Bathroom Remodel', 'Patios and Decks', 'Windows', 'Kitchen Remodel', 'Home Renovation', 'Window Repair', 'Doors', 'Cabinets', 'Door Repair', 'Kitchen Cabinets']"
WeDo Contracting,https://wedocontracting.ca/,Sole Proprietorship,2,,,(613) 866-9336,"4000 Hall RoadCarlsbad Springs, ON K0A 1K0",,1/3/1993,[],"['Robert Cormier, Owner']",{},{},"['General Contractor', 'Construction Services', 'Home Builders', 'Home Improvement', 'Siding Contractors', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Foundation Contractors', 'Framing Contractors', 'Basement Remodeling', 'Home Repair', 'Home Renovation', 'Home Additions', 'Roofing Consultants', 'Basement Finishing', 'Roof Inspection']"
Renovottawa,https://www.instagram.com/renovottawa/,Sole Proprietorship,6,,,(613) 797-7215,"Orleans, ON K1E 3T6",,2/6/2014,[],"['Benoit Camire, Sole Proprietor', 'Kassandra Bullard, Area Manager']",{},{'Facebook': 'https://www.facebook.com/renovottawa/'},"['Bathroom Remodel', 'General Contractor', 'Home Improvement', 'Kitchen Remodel', 'Bathroom Design', 'Flooring Contractors', 'Basement Remodeling', 'Home Renovation', 'Basement Contractors', 'Basement Finishing', 'Kitchen', 'Bathroom']"
Youville Kitchen & Bathroom Renovation Centre Inc,http://www.youvillebathroom.com/,Corporation,2,,,(613) 868-6523,"-Ottawa, ON K4A 4W9",,1/5/1998,['Youville Bathroom Renovation Centre'],"['Mr. Michael C. Deslauriers, President']",{},{},"['Bathroom Remodel', 'General Contractor', 'Plumber', 'Home Improvement', 'Kitchen Remodel', 'Bathroom Design', 'Flooring Contractors', 'Basement Remodeling', 'Basement Contractors', 'Commercial Painter', 'Kitchen Design']"
The Precision Guys Inc.,https://theprecisionguys.net/,Corporation,12,,,(613) 282-5308,"-Orleans, ON K1E 1E9",,1/11/2006,"['Precision Painting & General Contracting', 'Precisions Painting & Trimwork']",['Mr. Sylvain Fleury'],{'Website Addresses': ['http://theprecisionguys.com']},{},"['General Contractor', 'Roofing Contractors', 'Painting Contractors', 'Home Improvement', 'Drywall Contractors', 'Chimney Repair', 'Kitchen Remodel', 'Waterproofing Contractors', 'Flooring Contractors', 'Basement Remodeling', 'Basement Contractors', 'Electrical', 'Kitchen', 'Home Design', 'Plumbing and Heating']"
Pro-Tech Painting & Decorating,http://Protechottawa.com,,1,,,(613) 229-9988,"1779 Turnberry DriveOrleans, ON K1E 3T8",,,[],"['Mr. Jeff Sharp, Owner']",{},{},"['Painting Contractors', 'Home Improvement', 'Bathroom Design']"
Capital Homes,,,1,,,(613) 322-8057,"1914 Des Epinettes AvenueOrleans, ON K1C 6P5",,,[],"['Ken Amaral, Owner']",{},{},['Home Improvement']
The Kitchen Guy,https://thekitchenguy.ca,Corporation,11,,,(613) 505-4767,"3905 Innes RoadOrleans, ON K1C 1T1",,21/12/2003,[],"['Mr. Andre Guenette, Co-Owner']",{},"{'Facebook': 'https://www.facebook.com/thekitchenguy.ca/', 'LinkedIn': 'https://www.linkedin.com/company/the-kitchen-guy%C2%AE/', 'Pinterest': 'https://www.pinterest.ca/KitchenGuyPins/'}","['Kitchen Design', 'General Contractor', 'Construction Services', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Bathroom Design', 'Construction', 'Home Renovation', 'Home Additions', 'Countertops', 'Basement Contractors', 'Kitchen Cabinets', 'Kitchen Cabinets and Equipment', 'Commercial Kitchen Renovation']"
CanDo Renos,https://www.candorenos.ca/,Corporation,6,,,(613) 853-0470,"1760 Sunview DriveOrleans, ON K1C 5B3",,24/4/2013,[],"['Tim Hoelke, President', 'Delwin Hoelke, Office Administrator']",{},{'Facebook': 'https://www.facebook.com/CanDoRenos'},"['General Contractor', 'Painting Contractors', 'Fence Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Carpenter', 'Deck Builder', 'Garage Builders', 'Basement Remodeling', 'Home Renovation', 'Basement Finishing', 'Finish Carpentry', 'Tile Installation']"
Trim to Perfection,,,1,,,(613) 266-4075,"1543 Burningtree CourtOrleans, ON K1C 5C8",,,[],['Mr. Jeremie Dicaire'],{'Fax Numbers': ['(613) 830-9662']},{},['Home Improvement']
DH Designs,http://www.dhdesigns.ca,Corporation,15,,,(613) 266-4075,"61-5450 Canotek RoadGloucester, ON K1J 9G4",,11/9/2015,['Dicaire Home Designs'],"['Mr. Jeremie Dicaire, Owner']",{},{},"['Construction Services', 'General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Remodeling', 'Deck Builder', 'Bathroom Design', 'Basement Remodeling', 'Home Additions', 'Kitchen Design']"
Affiliated Tradesmen Inc,,,1,,,(613) 830-5565,"786 Willow AvenueOrleans, ON K1E 1C9",,1/1/1987,[],"['Christian De Coninck, Owner']",{'Fax Numbers': ['(613) 824-6615']},{},"['Painting Contractors', 'Home Improvement']"
Envision Exterior Wood Restoration,https://envisionrestoration.ca/,Sole Proprietorship,4,,,(613) 794-6960,"-Ottawa, ON K1W 0C7",,5/1/2015,[],['Douglas Fraser'],{},{},"['Home Improvement', 'Fence Staining', 'Wood Finishing', 'Building Restoration', 'Staining Contractors', 'Wood Preservative', 'Preservation and Restoration']"
Roberge et Fils Inc.,http://www.roberge1917.com,Corporation,100,,,(613) 224-1917,"3681 Innes Road Unit DOrleans, ON K1C 1T1",,1/1/1917,[],"['Mr. Pierre Richer, Manager', 'Mr. Yvon Doyon, General Manager']","{'Fax Numbers': ['(819) 663-2178'], 'Phone Numbers': ['(819) 246-0375']}",{'Facebook': 'https://www.facebook.com/roberge1917/'},"['Window and Door Sales', 'Home Improvement', 'Windows', 'Window Installation', 'Window and Door Installation', 'Home Renovation', 'Doors', 'Door Installation', 'Egress Windows', 'Vinyl Windows', 'Patio Doors', 'Door Manufacturers', 'Window Wells', 'French Doors', 'Window Manufacturers', 'Cellar Doors', 'Fire Door', 'Cold Storage Doors', 'Entry Doors']"
Jer's Home Improvements,,,1,,,(613) 223-5011,"4417 Navan RoadOrleans, ON K1W 0K7",,,[],[],{},{},"['Landscape Contractors', 'Roofing Contractors', 'Home Improvement']"
Magnolia Construction Ottawa,https://magnoliaconstruction.ca,Corporation,5,,,(613) 617-5157,"Ottawa, ON K1C 2C9",,1/1/1980,"['11176692 Canada Inc. (Magnolia Construction)', 'Magnolia Construction', 'Magnolia Construction']","['Mr. Joseph Peloso, Contractor', 'Claudio Peloso, President']",{},{},"['Building and Construction', 'General Contractor', 'Handyman', 'Fence Contractors', 'Home Improvement', 'Bathroom Remodel', 'Patios and Decks', 'Kitchen Remodel', 'Basement Remodeling', 'Home Renovation', 'Home Additions', 'Interior Designer', 'Basement Contractors', 'Basement Finishing', 'Kitchen Design', 'Interior Contractors', 'Kitchen', 'Home Design', 'Bathroom', 'Residential Interior Design']"
Zac's Home Improvements Plus,,Sole Proprietorship,1,,,(613) 822-6910,"5872 Eigth Line RdCarlsbad Springs, ON K0A 1K0",,1/1/2002,[],"['Mr. Andrew Zwirko, Owner']","{'Fax Numbers': ['(613) 822-6910'], 'Phone Numbers': ['(613) 223-8530']}",{},['Home Improvement']
Bower Custom Carpentry,,,1,,,(613) 822-7287,"5649 Eighth Line RdCarlsbad Springs, ON K0A 1K0",,,[],['Mr. Dave Bower'],{'Fax Numbers': ['(613) 822-7288']},{},"['General Contractor', 'Landscape Contractors', 'Home Improvement']"
Espy Construction and Renovations Inc.,https://www.facebook.com/espyconstruction/,Corporation,1,,,(613) 697-4723,"624 Spring DriveOttawa, ON K1W 0C5",,22/5/2018,[],['Stefano Pasin'],{},{},['Home Improvement']
R.A.M. Windows and Doors,http://www.ramwindowsanddoors.ca,Sole Proprietorship,2,,,(613) 859-0726,"2517 Page RoadOrleans, ON K1W 1E5",,1/2/1987,['R. A. M. Home Improvements Ltd'],"['Mr. Raymond Marin, President']","{'Fax Numbers': ['(613) 841-3746'], 'Website Addresses': ['http://www.ramhomeimprovements.ca']}",{},"['Window and Door Installation', 'Windows', 'Window Installation', 'Window Repair', 'Doors', 'Storm Windows and Doors', 'Door Repair', 'Shutters']"
Jo Jobs,,,1,,,(613) 769-4919,"1701 Rodin WayOrleans, ON K1C 4Y8",,,[],"['Jo Nuttall, Owner']",{},{},"['Organizing Services', 'Home Improvement', 'House Cleaning', 'Commercial Painter', 'Gardener', 'Home Staging', 'Pet Sitting', 'House Sitting']"
RightScale General Contractors,https://www.rightscalegc.ca/,Sole Proprietorship,2,,,(613) 853-9786,"1670 Aspen Village CircleOrleans, ON K1C 6T3",,,[],"['Kamal Hosseiny, Owner']",{},{'Facebook': 'https://www.facebook.com/rightscalegc'},"['General Contractor', 'Painting Contractors', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Flooring Contractors', 'Basement Remodeling', 'Home Renovation', 'Basement Contractors', 'Basement Finishing', 'Commercial Kitchen Renovation', 'Commercial Renovation']"
Ottawa Flooring and Renovations,http://www.Ottawaflooringandrenovations.com,,1,,,(613) 501-7884,"1047 Cholette CrescentOrleans, ON K1C 1T4",,22/5/2017,[],"['Mr. Tom Hoddenbagh, Owner']",{},{},"['Flooring Contractors', 'Home Improvement', 'Hardwood Floors']"
Ottawa Renovators,,,1,,,(613) 296-8296,"2275 Page RdOttawa, ON K1C 7K5",,,[],[],{},{},['Home Improvement']
Spray Net Ottawa East/Gatineau,https://www.spray-net.com/exterior-painting-gatineau,Partnership,11,,,(819) 209-0959,"26 chemin BellevueL'ange-Gardien, QC J8L 0H6",,7/5/2004,['Spray-Net Gatineau'],"['Mr. Bernard Jobin, Owner']",{'Website Addresses': ['https://www.spray-net.com/']},{},"['Painting Contractors', 'Home Improvement', 'Siding Contractors', 'Waterproofing Contractors', 'Garage Door Repair', 'Stucco', 'Door Repair', 'Concrete Restoration', 'Commercial Painting Contractors', 'Commercial Painter', 'Building Restoration', 'Siding Cleaning', 'Waterproofing Materials', 'Vinyl Doors', 'Exterior Building Cleaning', 'Storm Window Repair', 'Siding Material', 'Faux Finishes', 'Vinyl Repair', 'Spray On Siding']"
Ottawa Home Services Group,http://www.ottawahomeservicesgroup.com,Corporation,18,,,(613) 749-1234,"4791 Hawthorne RoadOttawa, ON K1G 3N4",,1/1/2013,[],"['Mel Jaggard, President']",{},{},"['Home Improvement', 'Mold Removal', 'Duct Cleaning', 'Home Renovation', 'Post Construction Cleaning', 'Mold Inspection', 'Granite', 'Upholstery Cleaning', 'Mold Remediation', 'Furniture Cleaning', 'Disaster Cleanup']"
Lance Bowman's Quality Construction Inc.,,,1,,,(613) 577-1578,"11512 McIntosh RoadInkerman, ON K0E 1J0",,,[],['Mr. Lance Bowman'],{'Phone Numbers': ['(613) 557-1568']},{},"['Construction Services', 'General Contractor', 'Home Improvement', 'Remodeling', 'Bathroom Design']"
MR Kitchens,http://www.mrkitchens.ca,Corporation,26,,,(613) 225-5555,"1877 Merivale RoadOttawa, ON K2G 1E5",,1/1/1986,['M & R Kitchens and Renovations Ltd'],"['Mr. Guy Bianchi, President/Owner', 'Nathalie Boulay']","{'Fax Numbers': ['(613) 443-3406'], 'Phone Numbers': ['(613) 443-3399']}",{},"['Cabinet Manufacturers', 'Home Improvement', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Home Renovation', 'Cabinets', 'Kitchen Design', 'Kitchen Cabinets and Equipment', 'Outdoor Kitchens', 'Kitchen', 'Bathroom']"
BOLEC,,,1,,,(819) 864-7147,"152 Chemin IndustrielGatineau, QC J8R 3N9",,,[],[],{},{},"['Home Improvement', 'Interior Designer']"
Skills & Tools,https://skillsandtools.com/,Corporation,2,,,(819) 864-7147,"Metcalfe, ON K0A 2P0",,21/10/1986,['1323537 Ont. Inc.'],"['Rick Ayotte, President']",{},{},"['Home Renovation', 'General Contractor', 'Fence Contractors', 'Home Improvement', 'Patios and Decks', 'Kitchen Remodel', 'Deck Builder', 'Bathroom Design', 'Chain Link Fence Contractors', 'Home Additions', 'Sunroom Construction', 'Wood Fence', 'Kitchen Design', 'Bathroom', 'Wood Engraver', 'Pergolas', 'Composite Decking']"
Yellow Brick Road Contracting,https://ybrcottawa.ca,Sole Proprietorship,1,,,(613) 296-9271,"1839 South Gower DriveKemptville, ON K0G 1J0",,2/1/2005,[],"['Mr. James McCullough, Owner']",{},{},"['Interlocking Pavers', 'Home Improvement']"
Benckhuysen Construction,https://www.bhrinc.ca/,,1,,,(613) 826-0920,"5780 Osgoode Ridge RoadOsgoode, ON K0A 2W0",,,[],[],{'Website Addresses': ['http://www.benckhuysenconstruction.ca']},{},"['Home Builders', 'General Contractor', 'Home Improvement', 'Home Additions', 'Interior Designer', 'Project Management']"
Boyd Renovations,https://www.facebook.com/profile.php?id=100063766352041,Sole Proprietorship,1,,,(613) 608-5646,"Victoria StreetRockland, ON K4K 1K3",,4/2/2016,[],"['John Boyd, Owner']",{},{},['Home Improvement']
