Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Aarco Contracting LLC,http://www.aarcocontracting.com/,Limited Liability Company (LLC),,,,(212) 390-8867,"3636 33rd Street, Suite 203Long Is City, NY 11106",,2/15/2011,[],"['Mr. Ali Anwar, CEO']","{'Fax Numbers': ['(212) 390-8869'], 'Website Addresses': ['https://www.yelp.com/biz/aarco-contracting-new-york']}","{'Facebook': 'https://www.facebook.com/Aarco-Contracting-201544639879282/', 'Twitter': 'https://twitter.com/aarcocontractor', 'Instagram': 'https://www.instagram.com/aarco_contracting/', 'YouTube': 'https://www.youtube.com/c/AarcocontractingNY'}","['General Contractor', 'Roofing Contractors', 'Home Improvement', 'Mason Contractors', 'Waterproofing Contractors']"
"Urbatech Designers & Builders, Ltd.",,,,,,(212) 724-4700,"2112 BroadwayNew York, NY 10023",,,[],"['Mr. Ramy Isaac, Owner']",{},{},['Home Improvement']
"Zoolander Contracting, Inc.",,,,,,(212) 686-8965,"15 East 31st StreetNew York, NY 10016-6715",,,[],"['Mr. Gregory A. Meola, Owner']",{},{},['Home Improvement']
Michel Madie Real Estate Services Corp.,http://www.mmadie.com,,,,,(212) 501-8900,"277 West End Avenue -Ste. #1DNew York, NY 10023",,1/1/2000,[],"['Mr. Michel Madie, President']",{'Fax Numbers': ['(212) 712-2367']},{},['Home Improvement']
Battista Renovations,,,,,,(212) 595-2790,"166 West 76th St. #4-DNew York, NY 10023",,,[],[],{},{},['Home Improvement']
Mike Collins Contracting Corp,,,,,,(212) 734-7895,"319 East 75th StreetNew York, NY 10021",,,[],"['Mr. Michael Collins, Owner']",{},{},['Home Improvement']
Cooper Development,https://www.cooperbuild.com,Corporation,,,,(631) 213-1484,"276 5th Ave Rm 704New York, NY 10001-4527",,2/1/2009,['Cooper Contracting'],[],{'Website Addresses': ['https://www.cooperdevelopment.com/']},{},"['Construction Services', 'General Contractor', 'Home Improvement']"
"Holden & Flynn Universal Contractors, Inc.",,,,,,(917) 256-0329,"451 Park Avenue SouthNew York, NY 10021",,,[],"['Mr. Henry G. Holden, Owner']",{},{},['Home Improvement']
Besa Construction Co.,,,,,,(212) 684-1815,"35 East 30th StreetNew York, NY 10016",,,[],"['Mr. Besa Ziba, Owner']",{},{},['Home Improvement']
"Detailed Renovations, Inc",,,,,,(212) 517-8516,"400 East 74th StreetNew York, NY 10021",,1/1/1999,[],"['Mr. Nick Lazzaruolo, Owner']",{'Fax Numbers': ['(212) 517-8576']},{},['Home Improvement']
Edward R. Kraft Construction LLC,,,,,,(212) 988-5667,"1435 1st AvenueNew York, NY 10021",,1/1/1985,[],"['Mr. Edward Kraft, President/Owner']","{'Fax Numbers': ['(212) 988-9435'], 'Phone Numbers': ['(917) 838-7485', '(718) 435-6658']}",{},['Home Improvement']
Bedor Development & Construction Inc.,,,,,,(212) 282-2788,"11 East 80th StreetNew York, NY 10021",,,[],"['Mr. Richard Bedor, Owner']",{},{},['Home Improvement']
TECNY Group Inc.,http://tecnygroup.com,Corporation,,,,(212) 697-4040,"115 W 29th St Ste 801New York, NY 10001-5106",,1/1/1991,['TECNY Landmark Corp.'],"['Mr. Solomon Asser, Principal']",{'Fax Numbers': ['(212) 687-1003']},{},"['Building Contractors', 'Home Improvement']"
Homecrest Inc.,,Corporation,,,,(212) 697-4040,"231 West 29th StreetNew York, NY 10001-5209",,1/1/1984,[],"['Mr. Michael Fishelson, President']","{'Fax Numbers': ['(212) 868-3590'], 'Phone Numbers': ['(212) 868-3860']}",{},['Home Improvement']
Vision 1 Home Improvement & Roofing,http://vision1homeimprovement.com/,,,,,(718) 504-8607,"PrivateNew York, NY 10001",,,[],[],{},{},['Construction Services']
"DSA Builders, Inc.",,,,,,(212) 684-4307,"31 Wesr 27th Street 9th FloorNew York, NY 10001",,1/1/1999,[],"['Mr. Mitchell Dennis, Owner']","{'Fax Numbers': ['(212) 684-4322'], 'Phone Numbers': ['(212) 375-0551']}",{},['Home Improvement']
New York Interior Construction Inc,,,,,,(212) 695-0700,"7 Penn Plaza -Ste.# 222New York, NY 10001",,1/1/1995,[],"['Mr. Dean S. Larkey, Owner']",{'Fax Numbers': ['(212) 629-7996']},{},['Home Improvement']
C.N. Renovation Co. Inc.,http://www.cnrgroup.us.com,Corporation,,,,(973) 890-9898,"61 Willet St Ste 1 Bldg LPassaic, NJ 07055-1971",,1/1/1994,['CNR Group'],[],{},{},"['General Contractor', 'Home Improvement', 'Property Maintenance']"
"Grandeur Hills Group, Inc.",https://grandeurhillsgroup.com/,Corporation,,,,(212) 880-5484,"276 5th Ave Rm 704New York, NY 10001-4527",,2/15/2019,[],"['Mr. Alisher Fahri, Owner']",{},{},"['Residential General Contractor', 'General Contractor', 'Construction Services', 'Home Improvement', 'Bathroom Design']"
"Terry Design, Fine Construction & Carpentry",,,,,,(212) 397-8800,"40 West 79th Street Boat BasinNew York, NY 10024",,1/1/1989,[],"['Mr. Alfred Terry, Owner']","{'Fax Numbers': ['(718) 768-7419'], 'Phone Numbers': ['(212) 787-9235'], 'Website Addresses': ['http://www.newyorkdecks.com']}",{},['Home Improvement']
Cose Belle,,,,,,(212) 988-4210,"7 East 81st StreetNew York, NY 10028",,,[],[],{'Phone Numbers': ['(212) 799-5433']},{},['Home Improvement']
Galcon Construction Inc,http://www.galconconstruction.com,Corporation,,,,(917) 503-9086,"145 West 28th Street, Suite 1002New York, NY 10001-6188",,2/1/2002,[],[],{'Fax Numbers': ['(917) 746-6568']},{},['Home Improvement']
VGC NYC Inc.,http://www.vgcnyc.com,Corporation,,,,(212) 580-6900,"319 West 74th StreetNew York, NY 10023",,1/1/1987,['Varricchio General Contracting'],"['Mr. Edward Varricchio, Owner']",{'Fax Numbers': ['(212) 580-7301']},{},"['Home Improvement', 'Construction Services']"
Carpistry,http://www.carpistry.com,Sole Proprietorship,,,,(212) 580-6900,"118 West 79th Street #12ANew York, NY 10024",,1/1/1979,['Robert L. Benes'],"['Mr. Robert L Benes, Owner/Sole Proprietor']","{'Fax Numbers': ['(212) 595-9770'], 'Phone Numbers': ['(212) 252-4400', '(646) 296-2291']}",{},"['Home Improvement', 'General Contractor', 'Cabinet Manufacturers']"
"Brickstone Homes, Inc.",,,,,,(212) 252-4644,"244 5th Avenue, M245New York, NY 10001",,1/1/2002,[],"['Mr. Cornelio A Hunt, President']","{'Phone Numbers': ['(646) 258-0737', '(516) 486-3940']}",{},['Home Improvement']
Structure Contracting,http://www.structurecontracting.com,Sole Proprietorship,,,,(212) 410-7757,"244 5th Avenue Suite #253New York, NY 10001",,1/1/1999,['Structure Construction'],"['Mr. Anton Berish, Owner']",{'Fax Numbers': ['(347) 702-9596']},{},"['Home Improvement', 'General Contractor']"
Habile & Sons Inc.,,,,,,(212) 249-8476,"345 East 77th Street Apt. 1BNew York, NY 10021",,,[],"['Mr. Frank Hausler, Owner']",{'Phone Numbers': ['(718) 951-2222']},{},['Home Improvement']
St Jude Interior Corp.,https://www.facebook.com/St-Jude-Interiors-Corp-344072822332793/,,,,,(917) 957-9526,"94 S 3rd StBrooklyn, NY 11249",,,[],['Leonardo Flores'],{},{},['Home Improvement']
Urban Residential LLC,,Corporation,,,,(646) 329-6422,"455 Main StreetNew York, NY 10044",,1/1/2006,[],[],{'Fax Numbers': ['(646) 329-6422']},{},['Home Improvement']
"Renotal Construction, Inc.",http://www.renotal.net,Corporation,,,,(212) 268-8488,"37 East 28th Street, Suite 508New York, NY 10016",,1/1/1990,[],"['Mr. Ronnie Tal, President']",{'Fax Numbers': ['(212) 268-8487']},{},"['Home Improvement', 'Construction Services']"
"DSA Builders, Inc.",,,,,,(212) 684-4307,"31 Wesr 27th Street 9th FloorNew York, NY 10001",,1/1/1999,[],"['Mr. Mitchell Dennis, Owner']","{'Fax Numbers': ['(212) 684-4322'], 'Phone Numbers': ['(212) 375-0551']}",{},['Home Improvement']
"William Paster, Inc.",,,,,,(212) 242-3403,"153 West 27th Street Room 1001New York, NY 10001-6252",,,[],"['Mr. William Paster, Owner']","{'Phone Numbers': ['(212) 319-4024', '(800) 223-1130']}",{},['Home Improvement']
"Miroda Construction Consultants, Ltd",,,,,,(212) 254-3457,"225 Fifth Avenue - Bsmt.New York, NY 10010",,,[],"['Mr. Howard Rosen, Owner']",{},{},['Home Improvement']
Brace Enterprises LLC,http://www.BraceLLC.com,Corporation,,,,(212) 665-8569,"122 W 27th St Fl 10New York, NY 10001-6227",,9/17/2008,[],[],{},{},['Home Improvement']
Efthimios Giordas Home Improvement,,,,,,(212) 861-5616,"1189 Lexington AvenueNew York, NY 10028",,,[],"['Mr. Efthinios Giordas, Owner']",{},{},['Home Improvement']
Alma’s Interior Solutions,https://almasinteriorsolutions.com/,Corporation,,,,(212) 288-1078,"228 E 80th StNew York, NY 10075-0572",,2/24/2017,['Presher Windows LLC'],[],{'Website Addresses': ['https://www.yelp.com/biz/almas-interior-solutions-new-york-2']},"{'Facebook': 'https://www.facebook.com/almasinteriorsolutions/', 'LinkedIn': 'https://www.linkedin.com/in/almab/'}","['General Contractor', 'Construction Services', 'Home Improvement', 'Windows', 'Window Installation']"
"Abigail H. Hess Interiors, Inc.",http://www.hessinteriors.com,Corporation,,,,(212) 772-6230,"308 East 79th Street, Suite 1BNew York, NY 10075-0998",,1/1/1992,['Hess Constructions'],['Ms. Abigail Hess'],{'Fax Numbers': ['(212) 794-8517']},{},"['General Contractor', 'Home Improvement']"
MEA Construction Inc,,Corporation,,,,(212) 717-5084,"353 E 78th St Frnt 1New York, NY 10075-1313",,2/27/2007,[],[],"{'Fax Numbers': ['(212) 717-5084'], 'Phone Numbers': ['(646) 957-2965']}",{},"['Home Improvement', 'Construction Services']"
Triboro Construction Inc.,,,,,,(212) 327-3266,"414 East 77th StreetNew York, NY 10021",,,[],"['Mr. Maqbool Ahmad, Owner']",{},{},['Home Improvement']
U Zaku Construction Company,,,,,,(212) 535-1157,"1427 York AvenueNew York, NY 10021",,1/1/1987,['Urim Zaku Construction Company'],"['Mr. Urim Zaku, President']","{'Phone Numbers': ['(212) 824-4226', '(212) 457-6655']}",{},['Home Improvement']
"Knockout Renovation Services, Inc.",https://knockoutrenovation.com/,Corporation,,,,(212) 599-5060,"134 W 26th St Rm 1000New York, NY 10001-6803",,8/1/1992,"['Knock Out Renovation & Repair Services', 'Knock Out Home Repairs & Renovations']","['Mr. Keith Steier, President']","{'Fax Numbers': ['(212) 369-5080'], 'Phone Numbers': ['(718) 745-0722', '(800) 995-6625']}",{},"['Bathroom Design', 'General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Kitchen Design', 'Kitchen Cabinets and Equipment', 'Cabinet Supplies']"
Custom Interiors by JBI Inc.,,,,,,(212) 721-5641,"73 West 82nd StreetNew York, NY 10024",,1/1/1994,"['JB Interiors Inc.', 'Custom Interiors by J.B.I. Inc.']","['Mr. George Ivolin, President']","{'Fax Numbers': ['(212) 769-9415'], 'Phone Numbers': ['(212) 721-4093']}",{},['Home Improvement']
Liburd Home Improvement Associates LLC,https://liburdhomeimprovement.com/,,,,,(347) 638-2608,"PrivateNew York, NY 10001",,,[],[],{},{},['Home Improvement']
Efricolor Inc.,http://www.efricolor.com,Corporation,,,,(212) 988-5395,"418 E 78th St Apt 3DApartment 3DNew York, NY 10075-1691",,12/1/1980,[],"['Mr. Ephraim Hatzioni, President']",{'Fax Numbers': ['(212) 988-5395']},{},"['Construction Services', 'General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel']"
"RD Rice Construction, Inc.",,Corporation,,,,(212) 268-1414,"532 West 30th StreetNew York, NY 10001",,1/1/1995,[],"['Mr. Douglass Rice, President']",{'Fax Numbers': ['(212) 563-1678']},{},['Home Improvement']
New York Wood Flooring,http://www.nywflooring.com,Corporation,,,,(212) 268-1414,"138 West 25th StreetNew York, NY 10001-7405",,1/1/1991,"['American Industries LLC', 'New York Wood Flooring Corp.']","['Mr. Anthony Valenti Jr., President']","{'Fax Numbers': ['(212) 645-6176'], 'Phone Numbers': ['(800) 303-1215', '(212) 868-0335']}",{},"['Hardwood Floors', 'Home Improvement', 'Floor Installation', 'Flooring Contractors', 'Hardwood Floor Contractors', 'Floor Refinishing', 'Hardwood Floor Maintenance', 'Retail Floor Materials']"
NYKB,http://www.nykb.com,Corporation,,,,(212) 242-3500,"8 West 25th StreetNew York, NY 10010-2703",,1/1/2002,"['New York Kitchen & Bathroom', 'NY Kitchen & Bath']","['Mr. Perry Hiiman, President']",{},{},"['Bathroom Design', 'Home Improvement', 'Remodel Contractors', 'Building Contractors', 'Commercial Contractors', 'Kitchen Design', 'Design Contractor']"
R & F Construction Inc.,,Corporation,,,,(646) 996-1153,"325 E 80th StNew York, NY 10075-0665",,10/30/2003,[],"['Mr. Frank Farrugia, Owner']",{'Fax Numbers': ['(212) 772-6729']},{},"['Home Improvement', 'Construction Services']"
Porcelanosa,http://www.porcelanosa-usa.com/,,,,,(646) 751-1180,"202 5th AveNew York, NY 10010-2101",,,[],[],{},{},['Home Improvement']
New York Wood Flooring,http://www.nywflooring.com,Corporation,,,,(646) 751-1180,"138 West 25th StreetNew York, NY 10001-7405",,1/1/1991,"['American Industries LLC', 'New York Wood Flooring Corp.']","['Mr. Anthony Valenti Jr., President']","{'Fax Numbers': ['(212) 645-6176'], 'Phone Numbers': ['(800) 303-1215', '(212) 868-0335']}",{},"['Hardwood Floors', 'Home Improvement', 'Floor Installation', 'Flooring Contractors', 'Hardwood Floor Contractors', 'Floor Refinishing', 'Hardwood Floor Maintenance', 'Retail Floor Materials']"
Sanyour Associates Inc.,,,,,,(212) 877-7206,"127 West 82nd Street - BsmtNew york, NY 10024",,1/1/1988,[],"['Mr. Jeff Sanyour, President']",{'Fax Numbers': ['(212) 877-8597']},{},['Home Improvement']
Picasso Remodeling Corp.,,Corporation,,,,(212) 722-8883,"1460 3rd AveNew York, NY 10028-1902",,9/18/2002,['Picasso Inc.'],"['Mr. Anastasio Tasos Detsika, Owner/President']",{'Fax Numbers': ['(212) 722-0426']},{},"['Home Improvement', 'Industrial Design']"
NY Landmark Construction Management Corp,http://www.ny-landmark.com,Corporation,,,,(212) 557-5440,"127 W 24th St Fl 2New York, NY 10011-1915",,1/1/1986,['N.Y. Landmark'],"['Mr. Gordon Rafajac, President']","{'Fax Numbers': ['(212) 557-4151'], 'Phone Numbers': ['(718) 656-8170']}",{},"['General Contractor', 'Home Improvement']"
Mingo Design LLC,,,,,,(212) 580-5414,"2255 Broadway, #310New York, NY 10024",,1/1/2000,[],"['Mr. Kari Katzander, Owner']",{'Fax Numbers': ['(212) 580-7748']},{},['Home Improvement']
MecTec NYC Inc.,,Corporation,,,,(212) 488-0792,"509 East 78 StreetNew York, NY 10075",,3/1/2006,[],[],{},{},['Home Improvement']
Exclusive Home Care Specialists,,,,,,(212) 795-7727,"217 East 86th Street-Ste.177New York, NY 10028",,1/1/1990,[],"['Mr. Anthony Athanasakis, Owner']",{},{},['Home Improvement']
Right Angle Inc.,http://www.right-angle.net,Corporation,,,,(212) 627-1399,"284 8th AvenueNew York, NY 10001",,1/1/1996,[],"['Mr. Mark Backerstaffe, Vice President']",{'Fax Numbers': ['(212) 627-1399']},{},['Home Improvement']
A & E Custom Renovation,http://www.plumbing.com,,,,,(212) 650-0969,"243 East 83rd Street Suite 1BNew York, NY 10128",,,[],[],{},{},['Home Improvement']
The Kitchen & Bath Experts,,,,,,(212) 496-4197,"473 Amsterdam AvenueNew York, NY 10024",,1/1/1988,[],"['Ms. Lisa H. Lipsky, President']",{},{},['Home Improvement']
Kindler Contracting Inc.,,,,,,(212) 679-1685,"246 East 26th Street #3FNew York, NY 10010",,1/1/1990,[],"['Mr. Jacob Kindler, President']",{'Phone Numbers': ['(212) 725-9061']},{},['Home Improvement']
Craftmasters Construction Corp.,,Corporation,,,,(212) 679-1685,"125 South Service RoadJericho, NY 11753",,1/1/1976,['Home Zone USA'],"['Mr. Kenneth Palmer, President']","{'Phone Numbers': ['(516) 394-8050', '(516) 450-1200']}",{},['Home Improvement']
T&L Home Improvements,,,,,,(212) 679-1685,"349 East 82nd StreetNew York, NY 10028",,,[],[],{},{},['Home Improvement']
The Kitchen & Bath Experts,,,,,,(212) 496-4197,"473 Amsterdam AvenueNew York, NY 10024",,1/1/1988,[],"['Ms. Lisa H. Lipsky, President']",{},{},['Home Improvement']
Contact Contractor Corporation,,,,,,(212) 570-1213,"235 East 84th Street Apt. 17New York, NY 10028",,,[],"['Mr. Luis Polanco, Owner']",{},{},['Home Improvement']
"Toned Painting & Construction, Inc.",,Corporation,,,,(212) 988-7185,"405 East 82nd StreetNew York, NY 10028",,11/1/1983,[],"['Mr. Edward Debono, Secretary Treasurer']",{'Phone Numbers': ['(917) 807-2874']},{},"['Painting Contractors', 'Home Improvement']"
"Mind, Hand and Company, Inc.",,,,,,(212) 629-4028,"519 West 26th Street- 3rd Fl.New York, NY 10001",,1/1/1979,[],"['Mr. Philip A. Paul, Owner']",{'Fax Numbers': ['(212) 643-1526']},{},['Home Improvement']
FloodMD,http://www.carpetandco.com,Corporation,,,,(877) 722-7738,"174 Fifth AvenueSuite 503New York, NY 10010",,10/9/2011,['Carpet and Co.'],"['Val Jacobs, General Manager']",{},{},"['Upholstery Cleaning', 'Home Improvement']"
FloodMD,http://www.carpetandco.com,Corporation,,,,(877) 722-7738,"174 Fifth AvenueSuite 503New York, NY 10010",,10/9/2011,['Carpet and Co.'],"['Val Jacobs, General Manager']",{},{},"['Upholstery Cleaning', 'Home Improvement']"
Mohammad A Khan,,,,,,(718) 332-6763,"1055 Brighton Beach AvenueBrooklyn, NY 11235-5662",,,[],"['Mr. Mahammad A Khan, Owner']",{},{},['Home Improvement']
NYC Complete Renovations Inc,,,,,,(516) 808-5911,"370 1st Ave Apt 1ENew York, NY 10010",,,[],[],{},{},['Home Improvement']
Tony's home Improvements,,,,,,(516) 808-5911,"145 Barbee StreetBrooklyn, NY 10010",,,[],[],{},{},['Home Improvement']
Techne & Associates Inc.,,,,,,(212) 722-8115,"55 East 87yh StreetNew York, NY 10128",,1/1/1996,[],"['Mr. Aspasia Zoumas, Owner']",{'Fax Numbers': ['(212) 722-5024']},{},['Home Improvement']
Techne & Associates Inc.,,,,,,(212) 722-8115,"55 East 87yh StreetNew York, NY 10128",,1/1/1996,[],"['Mr. Aspasia Zoumas, Owner']",{'Fax Numbers': ['(212) 722-5024']},{},['Home Improvement']
David Hernandez,,,,,,(212) 580-8663,"175 West 87th Street -Ste.15CNew York, NY 10024",,,[],"['Mr. David Hernandez, Owner']",{},{},['Home Improvement']
Sanyour Associates Inc.,,,,,,(212) 877-7206,"127 West 82nd Street - BsmtNew york, NY 10024",,1/1/1988,[],"['Mr. Jeff Sanyour, President']",{'Fax Numbers': ['(212) 877-8597']},{},['Home Improvement']
Stan Economic Construction Corp.,,,,,,(212) 673-8095,"161 East 23rd StreetNew York, NY 10010",,1/1/1988,['Economic Plumbing Construction Corp.'],"['Mr. Stanley Grey, President']","{'Fax Numbers': ['(212) 673-8095'], 'Phone Numbers': ['(212) 475-5410']}",{},['Home Improvement']
Designed Concept of N.Y Inc.,,,,,,(888) 889-7072,"20 West 21st Street- 8th Fl.New York, NY 10010-6940",,,[],"['Shujen Yu, Owner']",{},{},['Home Improvement']
Cityproof Corp.,http://www.cityproof.com,,,,,(888) 889-7072,"10-11 43rd AvenueLong Island City, NY 11101",,1/1/1960,[],"['Mr. Michael Damelin, President']","{'Fax Numbers': ['(718) 786-2713'], 'Phone Numbers': ['(718) 786-1600', '(718) 786-2158']}",{},['Home Improvement']
"The Handyman, Inc.",,,,,,(212) 496-0123,"207 W. 85th StreetNew York, NY 10024",,,[],"['Mr. Allen Sires, Owner']",{},{},['Home Improvement']
Contemporary Home Collection,,,,,,(212) 496-0123,"1621 First AvenueNew York, NY 10028",,,[],[],{},{},['Home Improvement']
Dexterity Inc.,,,,,,(212) 534-5296,"165 East 87th StreetNew York, NY 10128",,,[],"['Mr. David Shem, Owner']",{},{},['Home Improvement']
Work At Home Jobs Warehouse,,,,,,(212) 534-5296,"222 W. 86th StreetNew York, NY 10001",,,[],[],{},{},['Home Improvement']
Scott/Bavosa Construction Corp.,,,,,,(212) 645-1772,"36 West 20th Street 9th FloorNew York, NY 10011",,,[],"['Mr. Robert J Scott, Owner']",{},{},['Home Improvement']
DiCarlo Kitchen-New York Home,,,,,,(212) 929-7600,"32 W. 20th StreetNew York, NY 10011",,1/1/1990,"['DiCarlo Kitchen Corp.', 'New York Home', 'DiCarlo Kitchen', 'Carolyn DiCarlo Group']","['Ms. Carolyn Di Carlo, President']",{'Fax Numbers': ['(212) 229-1940']},{},['Home Improvement']
Natrona Furniture LLC,,Partnership,,,,(212) 929-7600,"32 West 20th StreetNew York, NY 10011",,3/1/2006,[],"['Mr. Austin Nagel, Owner']","{'Fax Numbers': ['(212) 255-7641'], 'Phone Numbers': ['(212) 404-7649', '(212) 929-7600']}",{},['Home Improvement']
"ZMK Group, Inc.",http://www.zmkgroup.com,Corporation,,,,(212) 252-1400,"26 W 20th St # 2New York, NY 10011",,1/1/1993,[],"['Mr. Zachary Kaplan, President']",{'Fax Numbers': ['(212) 252-0838']},{},"['Home Improvement', 'General Contractor', 'Construction Services']"
"Temple Contracting, Inc.",,,,,,(212) 691-8032,"20 West 20th Street Room 1001New York, NY 10011",,1/1/1992,[],"['Mr. James Tribe, Owner']","{'Fax Numbers': ['(212) 691-8564'], 'Phone Numbers': ['(212) 533-1094']}",{},['Home Improvement']
NY Loft LLC,http://www.nyloft.net,Corporation,,,,(212) 206-7400,"6 West 20th StreetNew York, NY 10011",,7/1/2002,[],[],{'Fax Numbers': ['(212) 206-9070']},{},"['Home Improvement', 'Bathroom Design']"
Sharp Renovations,,,,,,(212) 721-1608,"138 West 87th Street #4RNew York, NY 10024",,,['John A. Sharp'],"['Mr. John A Sharp, Owner']",{},{},"['General Contractor', 'Home Improvement']"
"Di Martini, Inc",,,,,,(212) 585-0290,"81-19 189th StreetHollis, NY 11423",,,[],[],{},{},['Home Improvement']
Tishman Alexander Management & Leasing Corp,,,,,,(212) 490-9400,"708 Third AvenueNew York, NY 10017",,1/1/2000,['Alexander Builing Services'],"['Mr. Richard Alexander, Owner']",{'Fax Numbers': ['(212) 289-9027']},{},['Home Improvement']
Chelsea Builders Corp.,,,,,,(212) 675-8696,"139 West 19th Street Apt 3ENew York, NY 10011-4106",,1/1/1999,[],"['Mr. Richard Smith, Owner']",{},{},['Home Improvement']
"Bandler, Christian K.",,,,,,(212) 475-0035,"34 Gramercy Park East Apt. 6BRNew York, NY 10003",,,[],"['Mr. Christian K Bandler, Owner']",{},{},['Home Improvement']
Alexander Rodriguez,,,,,,(212) 686-5009,"10 Waterside Plaza -# 25 ENew York, NY 10010",,,[],"['Mr. Alexander Rodriguez, Owner']",{},{},['Home Improvement']
Martin Albert Interiors,,,,,,(212) 673-8000,"9 E. 19th StreetNew York, NY 10003",,,[],[],{},{},['Home Improvement']
