Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Chiki Churros,https://www.chikichurros.ca/chomedey/,,,,,,"3240, boul. St-MartinLaval, QC H7T 1A1",,,[],['General Manager'],{'Website Addresses': ['https://www.chikichurros.ca/']},"{'Facebook': 'https://www.facebook.com/Chiki-Churros-104163564827964', 'Twitter': 'https://www.instagram.com/chiki_churros/'}","['Foods', 'Restaurants']"
Aéroport de Montréal - Archibald,https://www.archibaldmicrobrasserie.ca/en/restaurants/aeroport-de-montreal/exclusive-beers,,,,,,"975, Romeo-Vachon Blvd NDorval, QC H4Y 1H6",,,[],['General Manager'],{},{},"['Restaurants', 'Brew Pub']"
Pizza Arménienne Arouch Laval,http://www.arouch.com/,,,,,,"3467 Boulevard Saint-Martin OLaval, QC h7t1a2",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/arouch.boulangerie', 'Instagram': 'https://www.instagram.com/arouch_boulangerie'}","['Foods', 'Restaurants']"
PRO-SEC,https://nettoyage-tapis-pro-sec.ca/,Corporation,5,,,(450) 462-7747,"3350 1ère rue, suite 103Saint-Hubert, QC J3Y 8Y5",,15/12/1995,"['3091-7488 Quebec Inc', 'PRO-SEC']","['Patrick Sevigny, President']","{'Phone Numbers': ['(514) 725-7747'], 'Website Addresses': ['https://www.facebook.com/NettoyageProSec']}","{'Twitter': 'https://twitter.com/ProSecMontreal', 'YouTube': 'https://www.youtube.com/channel/UCMdPhgB47-KVYmmysyPI_gg'}","['Cleaning Systems', 'Cleaning Services', 'Carpet and Rug Cleaners', 'Commercial Cleaning Services', 'Carpet Cleaning', 'Cleaning Supplies', 'Furniture Cleaning', 'Carpet and Rug Cleaning Equipment and Supplies', 'Mobile Dry Cleaning', 'Disinfecting Services']"
Thai Express Restaurant Laval,https://thaiexpress.ca/,,,,,,"3035 Boul. le Carrefour,Laval, QC H7T 1C7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/THAIEXPRESS/', 'Twitter': 'https://twitter.com/thaiexpress?lang=en', 'Instagram': 'https://www.instagram.com/thai_express/'}","['Foods', 'Restaurants']"
Jugo Juice,https://jugojuice.com/,,,,,,"3035 Boul. le CarrefourLaval, QC H7T 1C7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/jugojuice/', 'Instagram': 'https://www.instagram.com/jugojuice/', 'Twitter': 'https://twitter.com/jugojuice'}","['Restaurants', 'Foods', 'Juice', 'Juicers']"
Copper Branch,https://eatcopperbranch.com/,,,,,,"3035 Boulevard le CarrefourLaval, QC H7T 1C8",,,[],['General Manager'],"{'Website Addresses': ['https://eatcopperbranch.com/locations/', 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca']}","{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/'}",['Restaurants']
McDonald's,https://www.mcdonalds.com/ca/en-ca/location/laval/100ieme440/4610-desserte-sud-autoroute-440-ouest/40474.html,,,,,(450) 973-4004,"4610 Desserte S Autoroute 440 OuestLaval, QC H7T 2Z8",,,[],[],{},{},['Restaurants']
Souvlaki Bar (Carrefour Laval),https://souvlakibar.ca/,,,,,,"3035 CarrefourLaval, QC H7T 1C8",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Groupe St-Hubert inc,http://www.st-hubert.com/,,,,,,"2500 boulevard Daniel-JohnsonLaval, QC H7T 2P6",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/sthubert'},"['Corporate', 'Restaurants']"
CrepeShop,,,,,,,"1995 Boulevard des LaurentidesLaval, QC H7M 2N6",,,[],['General Manager'],{},{},"['Restaurants', 'Foods']"
Imperial Cleaning Inc,,,2,,,,"-Ottawa, ON K2M 0L8",,6/9/2011,"['Imperial Cleaning Ottawa', 'Nettoyage Imperial Cleaning']","['Mr. Ali Raad, Vice President/Co-Owner', 'Ms. Naima Kettaf, Co-Owner']",{},{},"['Upholstery Cleaning', 'House Cleaning', 'Cleaning Services', 'Carpet and Rug Cleaners', 'Air Duct Cleaning', 'Duct Cleaning', 'Commercial Cleaning Services', 'Estate Cleaning Services']"
Pizza Salvatoré Laval,https://pizzasalvatore.com/,,,,,,"2161 Boulevard des LaurentidesLaval, QC H7M 4M2",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Manti,https://mantimtl.com/,,,,,,"2204 Boul. Curé-LabelleLaval, QC H7T 1R1",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/mantimtl/', 'Instagram': 'https://www.instagram.com/mantimtl/'}","['Restaurants', 'Foods']"
Greektown Grill,https://tmredirect.com/r/greek-town-grill-6328c085-b3c8-448a-b210-544ec063c861,,,,,(450) 688-6340,"4637 Chemin du SouvenirLaval, QC H7W 1C5",,,[],['General Manager'],{},{},['Restaurants']
Teriyaki Experience,https://www.teriyakiexperience.com/locations/le-carrefour-laval/,,,,,,"3035 Boul. le CarrefourLaval, QC H7T 1C8",,,[],['General Manager'],{'Website Addresses': ['https://www.teriyakiexperience.com']},"{'Facebook': 'https://www.facebook.com/TeriyakiExperience/', 'Twitter': 'https://twitter.com/Teriyaki_Exp', 'Instagram': 'https://www.instagram.com/teriyakiexperience/'}","['Foods', 'Restaurants']"
Mikasa Sushi Bar,http://mikasasushibar.ca/,,,,,,"175 Prom. Du CentropolisLaval, QC H7T 0B3",,,[],['General Manager'],"{'Website Addresses': ['https://tbdine.com/laval/restaurants/mikasa-sushi-bar', 'https://www.yelp.ca/biz/mikasa-laval']}",{'Facebook': 'https://www.facebook.com/mikasasushibar/'},"['Foods', 'Restaurants']"
Giorgio Ristorante,https://giorgio.ca/,,,,,,"20 Boulevard de MortagneBoucherville, QC J4B 5K6",,,[],['General Manager'],{},{},"['Restaurants', 'Foods']"
Restauration S. Lachaine,http://decapagedemeubles.com,,1,,,(514) 578-7473,"625 avenue Marshall#2Dorval, QC H9P 1E1",,,[],"['Responsable Général, General Manager']",{},{},['Furniture Repair']
ServiceMaster Clean of Montréal Centre,http://smcleanmontreal.ca,,1,,,(450) 700-1495,"9605 rue Ignace, Suite IBrossard, QC J4Y 2P3",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
COCO LOCO,https://www.restococoloco.com/,,,,,,"346 boul Curé-LabelleLaval, QC H7L 4T7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoCocoLocoOfficial/', 'Twitter': 'https://twitter.com/restococoloco', 'Instagram': 'https://www.instagram.com/restococoloco/'}","['Foods', 'Restaurants']"
Foodtastic,https://foodtastic.ca/,,,,,(514) 856-5555,"9245 Thimens StreetMontréal, QC H8Y 0A1",,,[],[],{},{},['Restaurants']
We Care Cleaning,https://www.wecarecleaning.ca/,Corporation,6,,,(438) 500-4777,"2020 Trans Canada RouteSuite 107Dorval, QC H9P 2N4",,11/9/2020,[],"['Mr. Mehran Chowdhury, Director of Operations']",{},{},"['Cleaning Services', 'Window Cleaning', 'Blind Cleaning', 'Cleaning Supplies', 'Wall Cleaning', 'House Cleaning Supplies', 'Bin Cleaning']"
Kentucky Fried Chicken,https://www.facebook.com/KFC-1722586927954513/,,,,,(450) 632-5003,"Saint-Constant, QC J5A 1T2",,,[],['General Manager'],{},{},['Restaurants']
Elixor,https://www.elixor.com/,,,,,,"1795 Av Pierre-PeladeauLaval, QC H7T 2Y5",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoElixor/', 'Instagram': 'https://www.instagram.com/elixorresto/'}","['Foods', 'Restaurants']"
Elixor,https://www.elixor.com/,,,,,,"3237 Boulevard des SourcesDollard-des-Ormeaux, QC H9B 1Z6",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoElixor/', 'Instagram': 'https://www.instagram.com/elixorresto/'}","['Restaurants', 'Foods']"
Pizza Salvatoré DDO Dollard-des-Ormeaux,https://pizzasalvatore.com/,,,,,,"3343 Boulevard des SourcesDollard-Des Ormeaux, QC H9B 1Z8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},['Restaurants']
Ménage Total,https://menagetotal.com,,1,,,(514) 654-4988,"3583 rue IgnaceLaval, QC H7P 3R4",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
PRO-SEC,https://nettoyage-tapis-pro-sec.ca/,Corporation,5,,,(450) 462-7747,"3350 1ère rue, suite 103Saint-Hubert, QC J3Y 8Y5",,15/12/1995,"['3091-7488 Quebec Inc', 'PRO-SEC']","['Patrick Sevigny, President']","{'Phone Numbers': ['(514) 725-7747'], 'Website Addresses': ['https://www.facebook.com/NettoyageProSec']}","{'Twitter': 'https://twitter.com/ProSecMontreal', 'YouTube': 'https://www.youtube.com/channel/UCMdPhgB47-KVYmmysyPI_gg'}","['Cleaning Systems', 'Cleaning Services', 'Carpet and Rug Cleaners', 'Commercial Cleaning Services', 'Carpet Cleaning', 'Cleaning Supplies', 'Furniture Cleaning', 'Carpet and Rug Cleaning Equipment and Supplies', 'Mobile Dry Cleaning', 'Disinfecting Services']"
Nettoyage Grand Montreal,http://www.nettoyagegrandmontreal.ca/,,1,,,(579) 379-7441,"700 avenue Marc-Aurèle-FortinLaval, QC H7L 5M7",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
Restaurant Man-Li,https://www.manli.ca/,,,,,(514) 683-1110,"4991-A boulevard des SourcesPierrefonds, QC H8Y 3E3",,,[],['General Manager'],{},{},['Restaurants']
Nettoyage Experts 9364-9713 Québec Inc,http://nettoyageexperts.com,Corporation,7,,,(514) 992-7775,"401A Chemin de la grande coteRosemere, QC J7A 1K7",,28/6/1989,[],"['Mr. Pierre Dery, President']",{},{},['Cleaning Services']
Copper Branch,https://eatcopperbranch.com/,,,,,,"212 Boul LabelleRosemère, QC J7A 2H4",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},"{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/', 'LinkedIn': 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca'}",['Restaurants']
Giorgio Ristorante,https://giorgio.ca/,,,,,,"257 Boul LabelleRosemère, QC J7A 2H3",,,[],[],{},{},"['Foods', 'Restaurants']"
Restaurant Les Plats Cuisinés du Mékong,https://www.platsdumekong.ca/,,,,,,"51 Chem. de la Grande-CôteBoisbriand, QC J7G 1E1",,,['Plats Cuisinés Du Mékong (Les)'],['General Manager'],{'Website Addresses': ['https://fr.yelp.ca/biz/les-plats-cuisin%C3%A9s-du-m%C3%A9kong-boisbriand']},{'Facebook': 'https://www.facebook.com/platscuisinesdumekong/'},"['Foods', 'Restaurants']"
Teriyaki Experience,https://www.teriyakiexperience.com/locations/place-rosemere/,,,,,,"401 Labelle Blvd.Rosemère, QC J7A 3T2",,,[],['General Manager'],{'Website Addresses': ['https://www.teriyakiexperience.com/']},"{'Facebook': 'https://www.facebook.com/TeriyakiExperience/', 'Twitter': 'https://twitter.com/Teriyaki_Exp', 'Instagram': 'https://www.instagram.com/teriyakiexperience/'}","['Restaurants', 'Foods']"
Copper Branch,https://eatcopperbranch.com/,,,,,,"301 Brunswick BlvdPointe-Claire, QC H9R 4Y2",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},"{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/', 'LinkedIn': 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca'}",['Restaurants']
Pizza Salvatoré Terrebonne,https://pizzasalvatore.com/,,,,,,"1871 Chemin GasconTerrebonne, QC J6X 4G4",,,[],['General Managerj'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Homewash,http://www.homewash.ca/,,10,,,(438) 836-8706,"201-5, 4736 boul Saint-JeanPierrefonds, QC H9H 4B2",,,[],"['Mr. Haicha HM Muller, administrator']",{},{},['Cleaning Services']
Pizza Salvatoré St-Eustache,https://pizzasalvatore.com/,,,,,,"210 25e avenueSt-Eustache, QC J7P 4Z8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Pizza Salvatoré Châteauguay,https://pizzasalvatore.com/,,,,,,"200 Boulevard d'AnjouChâteauguay, QC J6K 1C5",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Cora Franchise Group,https://www.chezcora.com/,,,,,(450) 435-2426,"16 rue Sicard, Local 50Sainte-Therese, QC J7E 3W7",,,[],['General Manager'],{},{},['Restaurants']
Copper Branch,https://eatcopperbranch.com/,,,,,,"360 Rue SicardSaint-Thérèse, QC J7E 3X4",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},"{'Facebook': 'https://www.facebook.com/CopperBranch/', 'LinkedIn': 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca', 'Instagram': 'https://www.instagram.com/copperbranch/'}",['Restaurants']
Services Commercial Intégral Plus Inc.,https://www.sciplus.ca,Corporation,15,,,(450) 201-1513,"149 Boulevard St-Jean-BaptisteMercier, QC J6R 2C1",,28/8/2018,['SCI Plus Inc.'],"['Daniel Posada', 'Vanessa MacLean']",{},{'Facebook': 'https://www.facebook.com/entretienSCIplus/'},"['House Cleaning', 'Cleaning Services', 'Air Duct Cleaning', 'Window Cleaning', 'Duct Cleaning', 'Commercial Cleaning Services', 'Post Construction Cleaning']"
Services Commercial Intégral Plus Inc.,https://www.sciplus.ca,Corporation,15,,,(450) 201-1513,"149 Boulevard St-Jean-BaptisteMercier, QC J6R 2C1",,28/8/2018,['SCI Plus Inc.'],"['Daniel Posada', 'Vanessa MacLean']",{},{'Facebook': 'https://www.facebook.com/entretienSCIplus/'},"['House Cleaning', 'Cleaning Services', 'Air Duct Cleaning', 'Window Cleaning', 'Duct Cleaning', 'Commercial Cleaning Services', 'Post Construction Cleaning']"
Archibald microbrasserie Blainville,http://archibaldmicrobrasserie.ca/,,,,,,"1345, boulevard Michèle-BohecBlainville, QC J7C 0M4",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/archibaldmicrobrasserieblainville/'},"['Brew Pub', 'Restaurants']"
Pizza Salvatoré Beloeil,https://pizzasalvatore.com/,,,,,,"312 Boulevard Sir Wilfrid LaurierBeloeil, QC J3G 4G7",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},['Restaurants']
Giorgio Ristorante,https://giorgio.ca/,,,,,,"950 Montée des PionniersTerrebonne, QC J6V 1S8",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Tandem Restaurant,https://restauranttandem.com/,,,,,(514) 277-3339,"618 ROUTE MARIE VICTORINVerchères, QC J0L 2R0",,,[],['General Manager'],{},{},['Restaurants']
Souvlaki Bar (St-Jean-Sur-Richelieu),https://souvlakibar.ca/,,,,,,"1246 Rue DouglasSaint-Jean-sur-Richelieu, QC J2W 1C7",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Pizza Salvatoré Saint-Jean-Sur-Richelieu,https://pizzasalvatore.com/,,,,,,"1000 Boul du séminaire nordSaint-Jean-Sur-Richelieu, QC J3A 1E5",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
PFK,,,,,,(450) 455-4527,"91 Bd HarwoodVaudreuil-Dorion, QC J7V 1X7",,,[],['General Manager'],{},{},['Restaurants']
Souvlaki Bar (Vaudreuil),https://souvlakibar.ca/,,,,,,"41 Boulevard de la Cité-des-JeunesVaudreuil-Dorion, QC J7V 0N3",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Entretien A-N multi services,,Sole Proprietorship,5,,,(514) 969-9567,"5-1801 rue ChicoineVaudreuil, QC J7V 8P2",,29/4/1994,[],"['Mr. Antonio Noviello, President']",{},{},['Cleaning Services']
Lavoute Nightclubs Inc.,https://lavoutemontreal.com/en/home/,Corporation,250,,,(514) 820-1982,"360 rue St JacquesMontreal, QC H2Y 1P5",,13/4/2021,['La Voute Nightclubs Inc.'],"['James Campbell, President']",{},{},"['Night Club', 'Adult Entertainment', 'Restaurants', 'Entertainment', 'Brew Pub', 'Pub Food']"
Shaker St-Jérôme,https://www.shakercuisineetmixologie.com/,,,,,,"337 rue Saint-GeorgesSaint-Jérome, QC J7Z 5A2",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
Poulet Rouge Saint-Jérôme,https://poulet-rouge.ca/,,,,,,"900 Bd GrignonSaint-Jérôme, QC J7Y 3S7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/pouletrougefranchise', 'Instagram': 'https://www.instagram.com/poulet.rouge/'}",['Restaurants']
Valentine,https://www.valentine.ca/fr/succursales?utm_source=G&utm_medium=LPM&utm_campaign=MTY,,,,,,"1068 3e AveQuébec City, QC G1L 2X4",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/valentineqc/', 'Instagram': 'https://www.instagram.com/restaurants.valentine/'}",['Restaurants']
Souvlaki Bar (Saint-Hyacinthe),https://souvlakibar.ca/,,,,,,"1105 Boul. Daniel-JohnsonSaint-Hyacinthe, QC J2S 7K7",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Pizza Salvatoré St-Hyacinthe,https://pizzasalvatore.com/,,,,,,"1250 Boulevard ChoquetteSt-Hyacinthe, QC J2S 8R6",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Pizza', 'Restaurants']"
Shaker St-Hyacinthe,https://www.shakercuisineetmixologie.com/,,,,,,"3200, av. CussonSaint-Hyacinthe, QC J2S 8N9",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
UrbanMop Inc.,https://urbanmop.ca,Corporation,2,,,(613) 691-9880,"Orleans, ON K4A 5G6",,31/1/2020,[],"['Derek Chiu, President']",{},{},['Cleaning Services']
Poulet Rouge Galeries Joliette,https://poulet-rouge.ca/,,,,,,"1075 Boulevard FirestoneJoliette, QC J6E 6X6",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/pouletrougefranchise', 'Instagram': 'https://www.instagram.com/poulet.rouge/'}",['Restaurants']
Souvlaki Bar (Saint-Sauveur),https://souvlakibar.ca/,,,,,,"105 Ave GuindonSaint-Sauveur, QC J0R 1R6",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Pizza Salvatoré Granby,https://pizzasalvatore.com/,,,,,,"880 A rue PrincipaleGranby, QC J2G 2Z3",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Moonshine BBQ Smokehouse,https://moonshinebbq.ca/,Corporation,12,,,(613) 632-2228,"806 Main Street EastHawkesbury, ON K6A 1B6",,,[],"['Fred Beaver, Owner']",{},{},['Restaurants']
Dairy Queen Brazier,http://www.dairyqueen.com,,1,,,(613) 632-8133,"76 Main Street, WestHawkesbury, ON K6A 2H2",,,[],[],{},{},['Restaurants']
Herb's Travel Plaza,http://www.herbstravelplaza.ca,,1,,,(613) 525-2120,"21160 Service RoadVankleek Hill, ON K0B 1R0",,,[],[],"{'Fax Numbers': ['(613) 525-1535'], 'Phone Numbers': ['(800) 593-4372']}",{},"['Truck Stop', 'Restaurants', 'Gas Station', 'Convenience Store', 'Diesel Fuel']"
Freskos Restaurant,,,1,,,(613) 675-1213,"1002 County RoadL'Orignal, ON K0B 1K0",,,[],['Khan'],{},{},['Restaurants']
Entretien Excellence,,Sole Proprietorship,1,,,(418) 270-2700,"427 av du parcWaterloo, QC J0E 2N0",,,[],"['Ms. KARINA kcb cherubinin BOUFFARD, entretien excellence']",{'Phone Numbers': ['(450) 525-7332']},{},['Cleaning Services']
Pizza Salvatoré Drummondville,https://pizzasalvatore.com/,,,,,,"1120 Boulevard St-JosephDeummondville, QC J2C 2C9",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},['Restaurants']
Peachy Clean,https://www.facebook.com/cleaningpeachy.15/,,2,,,(613) 857-0920,"920 concession road 7St Bernardin, ON K0B 1N0",,,[],['General Manager'],{},{},"['Cleaning Services', 'House Cleaning', 'Window Cleaning', 'Commercial Cleaning Services', 'Tile and Grout Cleaning', 'Carpet Cleaning', 'Janitor Service', 'RV Cleaning Service', 'Furniture Cleaning', 'Wall Cleaning', 'Marble Cleaning', 'Mirror Cleaning', 'Lamp Shade Cleaning']"
Clean Streak Professional Cleaning,http://cleanstreak1.com/,Sole Proprietorship,6,,,(613) 935-9444,"6535 Clifford AvenueCornwall, ON K6H 7H9",,5/3/2010,[],"['Pamela Latreille, Owner']",{},{'Facebook': 'https://www.facebook.com/cleanstreakprofessionalcleaning/'},"['Cleaning Services', 'House Cleaning', 'Window Cleaning', 'Commercial Cleaning Services', 'Janitor Service', 'Post Construction Cleaning', 'Disaster Cleanup']"
Pro Washers & Property Maintenance,https://prowashers.godaddysites.com/,Corporation,1,,,(819) 329-4326,"Fournier, ON K0B 1G0",,24/11/2019,[],"['Sharif Khatib, President']",{},{'Facebook': 'https://www.facebook.com/profile.php?id=100089532528844'},"['Pressure Washer', 'Tree Service', 'Cleaning Services', 'Window Cleaning', 'Tree Removal', 'Deck Cleaning', 'Exterior Building Cleaning', 'Bin Cleaning', 'Asphalt Repair']"
Sub Bay,,,1,,,(613) 936-8866,"1003 Montreal RoadCornwall, ON K6H 4Z3",,,[],[],{},{},['Restaurants']
Herb's Towing,http://www.herbstowing.ca,Corporation,80,,,(613) 933-1313,"1701 McConnell AvenueCornwall, ON K6H 0B9",,,[],"['Mr. Andrew Vink, President', 'Jennifer Vink, Office Manager']",{'Phone Numbers': ['(888) 320-4911']},{},"['Towing Company', 'Restaurants', 'Gas Station', 'Convenience Store', 'Heavy Equipment Towing', 'Marine Towing']"
Roma's Restaurant,,Sole Proprietorship,5,,,(613) 933-5545,"200 McConnell aveCornwall, ON K6H 4L3",,,[],['Dimitrios Roussakis'],{},{},['Restaurants']
Freddy's Restaurant & Lounge,,,1,,,,"348 Montreal RoadCornwall, ON K6H 1B6",,,[],[],{},{},['Restaurants']
Clean Home Professionals,https://www.cleanhomeprofessionals.com/,Corporation,25,,,(613) 361-9395,"640 Grantley DriveCornwall, ON K6K 1P2",,26/6/2017,['1000062852 Ontario Inc.'],"['Murielle Gregoire, Owner/Operator']",{},{'Facebook': 'https://www.facebook.com/cleanhomeprofessionals/'},"['Cleaning Services', 'House Cleaning', 'Commercial Cleaning Services', 'Janitor Service', 'Post Construction Cleaning']"
Magino's Mediterranean Ristorante,,,1,,,(613) 936-0322,"800 Cumberland StreetCornwall, ON K6J 4J7",,,[],[],{},{},['Restaurants']
Molly Maid,,,10,,,(613) 703-2324,"101-3485 Rebecca St.,Oakville,, ON L6L 0H4",,,[],['General Manager'],{},{},['Cleaning Services']
Motel de Champlain & Restaurant,,,1,,,(613) 673-5220,"200 Highway 17Plantagenet, ON K0B 1L0",,,['Hotel de Champlain'],['Alain Normand'],{'Fax Numbers': ['(613) 673-2683']},{},['Motel']
Shar's Private Cleaning Services,,Sole Proprietorship,1,,,(613) 363-9399,"2155 Tallgate Road West Unit 7Cornwall, ON K6J 5W4",,1/9/1999,[],"['Ms. Sharon Fortier, Owner']",{},{},"['House Cleaning', 'Cleaning Services', 'Window Cleaning', 'Carpet Cleaning', 'Wall Cleaning', 'Office Services', 'Window Shade Cleaning']"
Bistro Kóz,https://bistrokoz.ca/,,,,,(819) 843-6714,"1150, rue Principale OuestMagog, QC J1X 2B8",,,[],"['Ms. Corinne Dussault, Marketing Advisor']",{},{},"['Restaurants', 'Bistro']"
Archibald microbrasserie Trois-Rivières,http://www.archibaldmicrobrasserie.ca/,,,,,,"3965, rue BellefeulleTros-Rivières, QC G9A 6K8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/ArchibaldTroisRivieres/'},"['Brew Pub', 'Restaurants']"
Shaker Trois-Rivières,https://www.shakercuisineetmixologie.com/,,,,,,"4225, boul. des ForgesTrois-Rivières, QC G8Y 1W2",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
Pizza Salvatoré Trois-Rivières,https://pizzasalvatore.com/,,,,,,"5248 Boulevard des ForgesTrois-Rivières, QC G8Y 1X4",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Pizza Salvatoré Cap-de-la-Madeleine,https://pizzasalvatore.com/,,,,,,"470 Rue VachonTrois-Rivières, QC G8T 8Y2",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Veriterre,https://www.veriterre.ca/,Corporation,2,,,(613) 305-8555,"30 montée de Saint-AndréThurso, QC J0X 3B0",,24/11/2022,['Veriterre Cleaning GP'],"['Mathieu Tremblay, Partner']",{},{'Facebook': 'https://www.facebook.com/profile.php?id=100087907884821'},"['Cleaning Services', 'House Cleaning', 'Window Cleaning', 'Carpet Cleaning', 'Maid Service', 'Cleaning Supplies', 'RV Cleaning Service', 'Furniture Cleaning', 'Wall Cleaning', 'Steam Cleaning', 'Cleaning Compounds']"
All Clean,https://www.facebook.com/All-Clean-103682041530923/,,1,,,(613) 219-3558,"-Ingleside, ON K0C 1M0",,19/8/2020,[],"['Rob Ladoucer, Owner']",{},{},['Cleaning Services']
Ripplecove Hotel,http://ripplecove.com,,1,,,(819) 838-4296,"700 RipplecoveAyers Cliff, QC J0B 1C0",,,[],['General Manager'],{},{},"['Hotels', 'Restaurants', 'Spa']"
Shaker Sherbrooke,https://www.shakercuisineetmixologie.com/,,,,,,"3050, boul. de PortlandSherbrooke, QC J1L 1K1",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
Friendly Restaurant,,,3,,,(613) 446-2867,"1781 Laurier StreetRockland, ON K4K 1K7",,1/1/2000,[],"['Eli Saikaley, Partner', 'Mr. John Saikaley, Partner']",{'Fax Numbers': ['(613) 446-5346']},{},['Restaurants']
K&M House Cleaning Service,http://fc9996.wixsite.com/mysite/contact,Sole Proprietorship,1,,,(613) 299-4456,"930 Donald Street, Box 177Hammond, ON K0A 2A0",,28/10/2007,[],"['Kimberly Franklin, Owner']",{'Phone Numbers': ['(613) 487-3533']},{},['Cleaning Services']
